@relation atp_matches_2018

@attribute surface {Hard,Clay,Grass}
@attribute winner {Player1,Player2}
@attribute winner_hand {R,L,U}
@attribute winner_ioc {USA,UZB,AUS,GER,UKR,ARG,KOR,GBR,BUL,CRO,RUS,ESP,ITA,BIH,FRA,GRE,SLO,AUT,BRA,SRB,KAZ,HUN,CHI,NED,BLR,IND,RSA,CAN,URU,POR,CZE,SVK,LTU,LUX,NOR,TUN,CYP,BEL,JPN,SUI,ECU,NZL,CHN,COL,DOM,PAK,ISR,SWE,PER,EGY,ESA,EST,ALG,MAR,HKG,DEN,IRL,LIB,TPE,PHI,INA,MEX,ROU,POL,SRI,THA,FIN,ZIM,TUR,VEN,GUA,MDA,LAT}
@attribute winner_age numeric
@attribute loser_hand {R,L,U}
@attribute loser_ioc {ARG,AUS,BIH,USA,LUX,CAN,GER,KOR,UZB,UKR,GBR,BUL,ESP,ITA,ISR,QAT,AUT,SRB,CZE,DOM,TUN,RUS,FRA,SLO,CRO,GRE,BEL,ROU,MDA,IND,BRA,HUN,CHI,BLR,KAZ,NED,RSA,JPN,CHN,NZL,NOR,URU,POR,SVK,LTU,SWE,CYP,SUI,ECU,BAR,BOL,PER,ESA,EST,GEO,IRI,IRL,DEN,TPE,LIB,INA,PHI,PUR,POL,THA,SRI,FIN,TUR,ZIM,GUA,VEN,LAT,MEX,COL,PAK,EGY,HKG,MAR,ALG,MON}
@attribute loser_age numeric
@attribute w_ace numeric
@attribute w_SvGms numeric
@attribute l_ace numeric
@attribute l_SvGms numeric
@attribute winner_rank numeric
@attribute loser_rank numeric

@data
Clay,Player2,L,ARG,28.16,R,ITA,25.79,2,10,6,10,72,27
Hard,Player2,R,AUS,22.28,R,USA,22.42,6,9,8,10,172,164
Hard,Player2,R,TUN,34.51,L,GBR,22.92,1,9,1,9,60,73
Hard,Player2,R,LTU,28.09,R,FRA,31.44,3,9,15,10,96,43
Hard,Player2,R,IND,23.7,R,USA,20.73,7,10,10,10,115,65
Hard,Player2,L,IND,28.69,R,SVK,30.72,1,8,4,8,186,71
Hard,Player2,R,AUS,26.5,R,USA,26.21,10,15,7,14,660,53
Hard,Player2,R,ROU,27.76,R,USA,20.5,8,10,9,10,93,42
Hard,Player2,L,AUS,25.54,R,CYP,33.1,4,9,6,8,169,95
Hard,Player2,R,CRO,39.4,L,USA,29,30,16,4,16,117,230
Hard,Player2,R,USA,30.56,L,GER,30.92,2,16,11,14,102,45
Hard,Player2,R,USA,21.26,R,RUS,36.08,4,7,2,7,1032,105
Hard,Player2,R,POL,21.44,R,AUS,19.43,9,16,2,15,125,68
Hard,Player2,R,USA,22.42,R,AUS,23.24,4,10,15,10,164,18
Hard,Player2,R,FRA,31.44,L,GBR,22.92,10,16,5,16,43,73
Hard,Player2,R,USA,20.73,R,KOR,22.18,16,11,2,11,65,23
Hard,Player2,R,SVK,30.72,R,USA,26.21,6,12,12,13,71,53
Hard,Player2,R,USA,20.5,R,CYP,33.1,3,10,6,9,42,95
Hard,Player2,L,USA,29,R,AUS,30.66,1,10,9,10,230,55
Hard,Player2,R,RUS,36.08,L,GER,30.92,4,9,9,9,105,45
Hard,Player2,R,AUS,19.43,R,USA,33.24,0,8,15,9,68,9
Hard,Player2,R,AUS,23.24,L,GBR,22.92,3,7,2,8,18,73
Hard,Player2,R,KOR,22.18,R,USA,26.21,4,16,13,16,23,53
Hard,Player2,R,CYP,33.1,R,AUS,30.66,5,8,7,9,95,55
Hard,Player2,L,GER,30.92,R,USA,33.24,11,14,21,15,45,9
Hard,Player2,L,GBR,22.92,R,USA,26.21,3,12,8,13,73,53
Hard,Player2,R,AUS,30.66,R,USA,33.24,8,14,26,15,55,9
Hard,Player2,R,USA,26.21,R,USA,33.24,10,15,21,16,53,9
Clay,Player2,R,ESP,32.73,U,ESP,21.22,0,6,5,7,149,89
Clay,Player2,R,SWE,22.28,R,JPN,25.48,7,12,1,12,111,88
Clay,Player2,R,ESP,35.13,R,ESP,25.33,6,10,1,10,67,75
Clay,Player2,R,UZB,31.87,R,SRB,23.14,2,12,8,12,90,101
Clay,Player2,R,ARG,26.97,R,CAN,17.95,3,10,8,11,118,139
Clay,Player2,R,NED,31.3,R,ITA,27.84,6,12,7,13,38,267
Clay,Player2,L,ARG,27.8,L,ESP,36.84,5,10,11,11,82,66
Clay,Player2,R,ITA,36.6,R,ESP,25.23,8,14,15,16,109,314
Clay,Player2,R,MDA,28.7,U,ITA,22.28,2,9,13,9,97,84
Clay,Player2,R,POR,29.31,L,ARG,28.4,2,15,11,16,41,177
Clay,Player2,R,ESP,32.92,U,SUI,22.08,11,16,12,17,661,402
Clay,Player2,U,GER,26.69,R,EST,30.32,7,15,5,15,99,107
Clay,Player2,U,ESP,21.22,R,ESP,30.27,2,12,5,13,89,17
Clay,Player2,R,ESP,25.33,R,JPN,25.48,5,16,6,16,75,88
Clay,Player2,R,CRO,21.69,R,SRB,23.14,4,12,5,12,21,101
Clay,Player2,R,CAN,17.95,R,ITA,27.84,11,13,3,14,139,267
Clay,Player2,R,ESP,25.23,L,ESP,36.84,11,16,14,16,314,66
Clay,Player2,R,RUS,20.76,U,ITA,22.28,2,9,6,9,46,84
Clay,Player2,U,SUI,22.08,L,ARG,28.4,7,10,5,9,402,177
Clay,Player2,R,ITA,31.16,R,EST,30.32,3,12,3,13,14,107
Clay,Player2,R,JPN,25.48,R,ESP,30.27,5,9,6,10,88,17
Clay,Player2,R,ITA,27.84,R,SRB,23.14,5,16,12,17,267,101
Clay,Player2,L,ESP,36.84,U,ITA,22.28,4,10,9,9,66,84
Clay,Player2,L,ARG,28.4,R,EST,30.32,5,14,6,14,177,107
Clay,Player2,R,SRB,23.14,R,ESP,30.27,10,16,1,16,101,17
Clay,Player2,R,EST,30.32,U,ITA,22.28,5,11,9,11,107,84
Clay,Player2,R,ESP,30.27,U,ITA,22.28,1,11,17,11,17,84
Clay,Player2,R,NOR,19.58,R,ARG,25.93,6,13,1,13,141,12
Clay,Player2,L,GER,23.1,R,GER,24.11,4,9,2,10,47,349
Clay,Player2,L,ESP,30.51,R,ARG,31.19,1,8,1,9,40,36
Clay,Player2,R,ITA,25.81,R,FRA,31.89,1,15,0,14,22,37
Clay,Player2,R,BIH,26.17,R,SVK,25.71,0,9,1,9,24,113
Clay,Player2,R,ESP,36.31,R,GER,17.74,4,16,10,17,62,272
Clay,Player2,R,FRA,33.57,L,BRA,24.15,1,10,4,10,39,146
Clay,Player2,R,SRB,28.06,L,ESP,34.69,3,16,6,15,63,33
Clay,Player2,R,GER,34.77,R,RUS,26.41,2,14,5,15,25,81
Clay,Player2,R,HUN,26.45,R,URU,32.56,2,9,4,8,49,72
Clay,Player2,R,SUI,26.31,R,SLO,29.01,4,13,6,13,135,80
Clay,Player2,R,GER,34.8,R,ESP,27.03,1,13,8,14,94,13
Clay,Player2,R,FRA,29.21,R,FRA,32.1,4,10,2,11,52,28
Clay,Player2,R,GER,29.02,R,CHI,22.78,3,7,4,8,44,69
Clay,Player2,R,GER,28.24,R,AUS,29.11,8,10,3,11,51,50
Clay,Player2,L,FRA,19.26,R,AUT,24.88,0,9,3,9,119,8
Clay,Player2,R,GER,24.11,R,ARG,25.93,3,8,2,8,349,12
Clay,Player2,R,FRA,31.89,R,ARG,31.19,3,9,3,10,37,36
Clay,Player2,R,GER,17.74,R,SVK,25.71,1,8,6,8,272,113
Clay,Player2,L,ESP,34.69,L,BRA,24.15,5,15,6,14,33,146
Clay,Player2,R,URU,32.56,R,RUS,26.41,8,11,5,11,72,81
Clay,Player2,R,SLO,29.01,R,ESP,27.03,2,6,3,6,80,13
Clay,Player2,R,FRA,32.1,R,CHI,22.78,?,?,?,?,28,69
Clay,Player2,R,AUS,29.11,R,AUT,24.88,3,8,2,8,50,8
Clay,Player2,R,ARG,25.93,R,ARG,31.19,2,14,4,14,12,36
Clay,Player2,L,BRA,24.15,R,SVK,25.71,0,13,8,13,146,113
Clay,Player2,R,ESP,27.03,R,RUS,26.41,4,11,6,11,13,81
Clay,Player2,R,AUT,24.88,R,CHI,22.78,5,12,5,12,8,69
Clay,Player2,R,SVK,25.71,R,ARG,31.19,6,17,8,17,113,36
Clay,Player2,R,CHI,22.78,R,RUS,26.41,4,12,3,13,69,81
Clay,Player2,R,ARG,31.19,R,RUS,26.41,9,14,4,14,36,81
Hard,Player2,L,LUX,35.23,R,FRA,21.76,9,10,6,10,104,150
Hard,Player2,R,POR,27.68,L,JPN,22.84,2,9,0,10,127,247
Hard,Player2,R,AUS,22.3,R,USA,20.75,11,12,13,12,164,65
Hard,Player2,R,CRO,39.42,R,SWE,22.3,7,9,2,10,113,108
Hard,Player2,L,IND,28.71,L,GBR,22.93,2,8,2,8,177,74
Hard,Player2,R,EGY,27.86,L,ESP,36.86,6,11,12,11,173,69
Hard,Player2,U,COL,22.11,R,CAN,30.12,8,14,8,13,176,122
Hard,Player2,R,USA,22.07,R,USA,20.55,5,13,4,13,195,121
Hard,Player2,R,ZIM,27.9,R,ITA,29.18,10,16,8,16,451,106
Hard,Player2,U,MEX,22.97,R,USA,30.81,1,8,9,9,693,28
Hard,Player2,R,AUS,25.77,R,BLR,25.71,3,9,9,10,153,301
Hard,Player2,R,ESA,27.78,R,USA,25.02,2,10,5,10,145,446
Hard,Player2,R,FRA,21.76,R,ITA,31.18,5,12,3,12,150,15
Hard,Player2,R,USA,20.75,L,JPN,22.84,11,9,2,10,65,247
Hard,Player2,R,SWE,22.3,L,FRA,30.08,0,7,1,7,108,25
Hard,Player2,L,ESP,36.86,L,GBR,22.93,2,9,5,9,69,74
Hard,Player2,R,CAN,30.12,R,USA,20.55,8,12,5,12,122,121
Hard,Player2,R,ITA,29.18,R,BIH,26.19,0,12,1,12,106,24
Hard,Player2,R,USA,30.81,R,BLR,25.71,23,18,12,18,28,301
Hard,Player2,R,USA,25.02,R,ARG,29.85,3,10,10,11,446,4
Hard,Player2,L,JPN,22.84,R,ITA,31.18,1,8,4,8,247,15
Hard,Player2,L,FRA,30.08,L,GBR,22.93,3,10,4,10,25,74
Hard,Player2,R,USA,20.55,R,BIH,26.19,2,8,3,9,121,24
Hard,Player2,R,BLR,25.71,R,ARG,29.85,3,7,8,7,301,4
Hard,Player2,L,GBR,22.93,R,ITA,31.18,3,9,3,9,74,15
Hard,Player2,R,BIH,26.19,R,ARG,29.85,2,10,8,11,24,4
Hard,Player2,R,ARG,29.85,R,ITA,31.18,5,9,2,9,4,15
Clay,Player2,L,ARG,27.82,R,UZB,31.89,2,10,5,10,107,95
Clay,Player2,L,FRA,19.28,R,KAZ,30.59,2,14,3,15,109,87
Clay,Player2,R,EST,30.34,L,GER,23.12,6,14,11,14,96,47
Clay,Player2,R,ESP,25.35,R,CHI,22.8,4,17,15,17,84,53
Clay,Player2,R,SVK,25.73,R,MDA,28.71,3,8,2,8,82,98
Clay,Player2,R,FRA,33.59,U,ITA,22.3,5,13,4,13,40,54
Clay,Player2,R,GER,28.26,R,JPN,25.5,7,9,4,10,56,81
Clay,Player2,R,RUS,26.43,R,SRB,23.16,0,9,7,9,35,90
Clay,Player2,U,GER,26.71,U,ESP,21.23,5,13,8,14,135,88
Clay,Player2,R,ESP,35.15,R,SRB,28.08,0,9,3,9,71,66
Clay,Player2,U,AUT,19.21,R,AUT,24.92,5,12,4,11,268,136
Clay,Player2,R,AUT,22.21,L,SVK,29.05,6,9,4,9,157,112
Clay,Player2,R,GER,34.79,R,UZB,31.89,3,14,6,14,29,95
Clay,Player2,R,KAZ,30.59,L,GER,23.12,3,9,7,10,87,47
Clay,Player2,L,ESP,34.7,R,CHI,22.8,6,17,6,16,33,53
Clay,Player2,R,MDA,28.71,U,ITA,22.3,2,13,5,15,98,54
Clay,Player2,R,SRB,23.16,R,JPN,25.5,3,8,3,9,90,81
Clay,Player2,R,NED,31.32,U,ESP,21.23,3,11,4,11,38,88
Clay,Player2,R,AUT,24.92,R,SRB,28.08,2,9,5,9,136,66
Clay,Player2,R,AUT,24.9,L,SVK,29.05,5,13,3,13,8,112
Clay,Player2,L,GER,23.12,R,UZB,31.89,3,9,3,9,47,95
Clay,Player2,U,ITA,22.3,R,CHI,22.8,4,11,4,10,54,53
Clay,Player2,R,JPN,25.5,U,ESP,21.23,2,10,4,11,81,88
Clay,Player2,R,SRB,28.08,L,SVK,29.05,3,15,2,15,66,112
Clay,Player2,R,CHI,22.8,R,UZB,31.89,9,17,9,17,53,95
Clay,Player2,U,ESP,21.23,L,SVK,29.05,3,11,2,10,88,112
Clay,Player2,R,UZB,31.89,L,SVK,29.05,4,8,3,8,95,112
Hard,Player2,R,RUS,36.1,R,USA,22.44,2,10,6,10,102,152
Hard,Player2,L,AUS,25.56,R,USA,21.2,4,15,2,14,166,256
Hard,Player2,R,SVK,30.74,R,USA,25.95,9,14,17,15,75,85
Hard,Player2,R,JPN,29.86,L,FRA,32.5,1,8,5,9,73,291
Hard,Player2,R,USA,23.29,R,GBR,31.21,3,15,4,16,80,832
Hard,Player2,R,BIH,27.05,R,ROU,27.78,2,11,9,11,83,93
Hard,Player2,R,CAN,28.1,R,AUS,19.45,11,14,4,15,92,72
Hard,Player2,R,FRA,29.23,R,CYP,33.12,6,13,9,13,55,91
Hard,Player2,U,USA,23.46,R,AUS,26.52,12,10,13,11,393,654
Hard,Player2,R,AUS,24.28,R,USA,21.8,4,11,8,11,97,62
Hard,Player2,R,BLR,24.43,R,POL,21.46,3,9,3,10,126,120
Hard,Player2,R,USA,24.54,R,FRA,27.37,3,10,6,11,217,78
Hard,Player2,R,SUI,33.34,L,USA,29.02,11,17,6,17,198,234
Hard,Player2,U,JPN,20.3,R,RUS,22.46,4,14,8,14,287,63
Hard,Player2,R,LTU,28.11,R,USA,30.58,5,10,1,10,94,101
Hard,Player2,R,RUS,28.22,R,TUN,34.52,1,8,6,9,76,64
Hard,Player2,R,USA,33.26,R,USA,22.44,9,11,7,11,9,152
Hard,Player2,R,USA,21.2,R,RUS,20.77,3,11,5,11,256,46
Hard,Player2,R,RUS,22.19,R,USA,25.95,5,8,6,9,37,85
Hard,Player2,L,FRA,32.5,R,FRA,24.43,3,13,8,12,291,19
Hard,Player2,R,GBR,23.56,R,GBR,31.21,10,15,10,14,18,832
Hard,Player2,R,FRA,31.46,R,ROU,27.78,11,10,8,10,43,93
Hard,Player2,R,USA,28.6,R,AUS,19.45,3,11,5,11,34,72
Hard,Player2,R,CYP,33.12,R,KOR,22.2,9,16,2,15,91,23
Hard,Player2,R,AUS,25.2,R,AUS,26.52,8,13,9,14,105,654
Hard,Player2,R,USA,21.8,R,GRE,19.96,2,15,1,15,62,32
Hard,Player2,R,POL,21.46,R,USA,20.52,8,9,10,9,120,41
Hard,Player2,R,FRA,27.37,R,BEL,27.64,8,14,3,13,78,11
Hard,Player2,L,USA,29.02,R,JPN,28.58,1,9,8,10,234,20
Hard,Player2,R,RUS,22.46,L,CAN,19.29,2,13,15,13,63,26
Hard,Player2,R,USA,30.58,L,GER,30.94,4,10,4,10,101,42
Hard,Player2,R,TUN,34.52,R,GER,21.28,1,8,5,7,64,3
Hard,Player2,R,USA,22.44,R,RUS,20.77,3,9,6,8,152,46
Hard,Player2,R,FRA,24.43,R,USA,25.95,18,18,16,18,19,85
Hard,Player2,R,ROU,27.78,R,GBR,31.21,20,17,2,16,93,832
Hard,Player2,R,KOR,22.2,R,AUS,19.45,1,13,5,13,23,72
Hard,Player2,R,AUS,26.52,R,GRE,19.96,4,9,8,10,654,32
Hard,Player2,R,USA,20.52,R,BEL,27.64,1,7,0,8,41,11
Hard,Player2,L,CAN,19.29,R,JPN,28.58,7,11,0,10,26,20
Hard,Player2,L,GER,30.94,R,GER,21.28,4,10,5,11,42,3
Hard,Player2,R,USA,25.95,R,RUS,20.77,8,8,12,9,85,46
Hard,Player2,R,GBR,31.21,R,AUS,19.45,?,?,?,?,832,72
Hard,Player2,R,BEL,27.64,R,GRE,19.96,4,9,7,10,11,32
Hard,Player2,R,JPN,28.58,R,GER,21.28,2,13,8,13,20,3
Hard,Player2,R,RUS,20.77,R,AUS,19.45,8,17,12,17,46,72
Hard,Player2,R,GRE,19.96,R,GER,21.28,2,9,5,9,32,3
Hard,Player2,R,AUS,19.45,R,GER,21.28,0,9,6,9,72,3
Hard,Player2,R,ESP,36.34,L,USA,27.96,2,11,5,11,69,116
Hard,Player2,R,FRA,24.45,R,CAN,17.99,5,9,5,10,18,133
Hard,Player2,R,USA,25.86,R,RUS,22.48,7,13,10,14,19,68
Hard,Player2,R,BIH,27.07,R,SRB,31.21,3,10,9,11,84,10
Hard,Player2,R,AUS,30.69,R,CAN,30.14,12,11,6,11,52,121
Hard,Player2,R,BIH,26.21,R,GRE,19.98,4,10,11,11,24,27
Hard,Player2,R,RUS,20.79,R,RUS,28.24,11,11,8,11,37,87
Hard,Player2,R,JPN,29.88,R,BLR,24.45,2,8,11,9,74,125
Hard,Player2,R,USA,23.31,R,USA,26.25,0,9,10,9,83,57
Hard,Player2,R,BEL,27.66,R,CAN,27.61,2,9,13,10,11,29
Hard,Player2,R,ITA,25.85,R,USA,20.54,7,9,8,10,21,41
Hard,Player2,R,GER,29.06,L,ESP,34.72,5,8,5,8,48,31
Hard,Player2,L,ESP,30.55,R,FRA,27.39,3,14,12,15,40,80
Hard,Player2,R,SRB,26.44,R,RUS,22.21,2,8,9,9,30,38
Hard,Player2,L,JPN,22.86,R,ESP,27.07,0,3,3,3,206,13
Hard,Player2,R,USA,28.62,R,ITA,31.2,1,10,3,10,33,14
Hard,Player2,R,FRA,31.48,L,CAN,19.31,4,8,4,9,46,26
Hard,Player2,R,JPN,28.6,R,NED,31.33,3,10,11,9,22,39
Hard,Player2,R,CAN,28.12,R,CRO,21.72,5,10,6,9,94,20
Hard,Player2,L,FRA,30.1,R,USA,30.83,2,10,13,10,25,32
Hard,Player2,R,GBR,23.58,R,ARG,25.97,2,7,4,8,16,12
Hard,Player2,R,AUS,23.28,R,SUI,33.36,26,16,13,15,17,195
Hard,Player2,R,POR,29.35,R,HUN,26.49,1,11,3,11,63,51
Hard,Player2,R,USA,21.82,R,FRA,29.25,3,9,9,10,62,55
Hard,Player2,L,USA,27.96,R,GER,21.3,3,10,7,10,116,3
Hard,Player2,R,CAN,17.99,R,RUS,22.48,9,15,8,16,133,68
Hard,Player2,R,CAN,30.14,R,SRB,31.21,0,9,7,10,121,10
Hard,Player2,R,AUT,24.92,R,GRE,19.98,5,10,13,11,8,27
Hard,Player2,R,RUS,28.24,R,RSA,32.22,2,15,14,15,87,6
Hard,Player2,R,USA,26.25,R,BLR,24.45,4,11,8,11,57,125
Hard,Player2,R,CAN,27.61,R,USA,20.54,20,14,6,15,29,41
Hard,Player2,L,ESP,34.72,R,BUL,27.23,10,15,14,15,31,5
Hard,Player2,R,FRA,27.39,R,USA,33.28,4,10,25,10,80,9
Hard,Player2,R,ESP,27.07,R,RUS,22.21,4,11,7,11,13,38
Hard,Player2,R,ITA,31.2,L,CAN,19.31,1,10,9,11,14,26
Hard,Player2,R,RUS,36.11,R,NED,31.33,5,10,3,10,104,39
Hard,Player2,R,CRO,21.72,R,CRO,29.85,8,12,12,13,20,7
Hard,Player2,R,USA,30.83,R,ARG,25.97,17,13,2,13,32,12
Hard,Player2,R,HUN,26.49,R,SUI,33.36,4,16,4,15,51,195
Hard,Player2,R,FRA,29.25,L,ESP,32.18,4,8,0,9,55,1
Hard,Player2,R,RUS,22.48,R,GER,21.3,5,8,5,9,68,3
Hard,Player2,R,SRB,31.21,R,GRE,19.98,11,14,11,16,10,27
Hard,Player2,R,BLR,24.45,R,RSA,32.22,6,10,15,11,125,6
Hard,Player2,R,USA,20.54,R,BUL,27.23,10,17,10,16,41,5
Hard,Player2,R,USA,33.28,R,RUS,22.21,19,12,15,12,9,38
Hard,Player2,L,CAN,19.31,R,NED,31.33,7,10,2,10,26,39
Hard,Player2,R,ARG,25.97,R,CRO,29.85,1,8,5,9,12,7
Hard,Player2,R,SUI,33.36,L,ESP,32.18,6,12,2,12,195,1
Hard,Player2,R,GER,21.3,R,GRE,19.98,5,15,5,16,3,27
Hard,Player2,R,BUL,27.23,R,RSA,32.22,3,8,12,8,5,6
Hard,Player2,R,NED,31.33,R,RUS,22.21,1,8,11,8,39,38
Hard,Player2,R,CRO,29.85,L,ESP,32.18,5,14,4,14,7,1
Hard,Player2,R,RSA,32.22,R,GRE,19.98,10,17,7,17,6,27
Hard,Player2,R,RUS,22.21,L,ESP,32.18,6,11,2,11,38,1
Hard,Player2,R,GRE,19.98,L,ESP,32.18,3,10,4,10,27,1
Hard,Player2,R,POR,29.37,R,GER,29.08,6,15,14,15,61,47
Hard,Player2,R,USA,20.59,R,ARG,31.25,3,14,10,13,133,50
Hard,Player2,R,GBR,31.25,R,FRA,24.47,7,12,6,12,375,17
Hard,Player2,R,ARG,25.99,R,SUI,33.38,3,14,6,13,12,151
Hard,Player2,R,RUS,20.81,R,JPN,28.62,4,10,3,11,37,23
Hard,Player2,R,POL,21.5,R,HUN,26.51,10,16,1,15,114,48
Hard,Player2,R,USA,25.88,R,KOR,22.23,6,11,3,12,20,25
Hard,Player2,R,RUS,22.5,R,CRO,21.74,4,8,4,9,56,21
Hard,Player2,R,USA,25.99,R,AUS,23.3,20,18,39,18,77,18
Hard,Player2,R,GRE,20,R,BEL,27.68,5,11,6,10,15,11
Hard,Player2,R,ESP,36.36,R,FRA,29.26,0,8,3,8,79,57
Hard,Player2,L,ESP,34.74,R,FRA,31.5,3,7,7,8,30,46
Hard,Player2,R,GER,34.83,R,ROU,27.82,3,9,13,9,35,92
Hard,Player2,L,ESP,30.57,R,RUS,22.23,4,12,10,13,41,27
Hard,Player2,R,USA,33.3,R,USA,30.85,38,17,26,17,9,34
Hard,Player2,R,FRA,32.15,R,ESP,27.09,7,13,4,13,26,13
Hard,Player2,L,GER,23.16,L,USA,27.98,4,11,6,11,45,102
Hard,Player2,R,SRB,26.46,R,NED,31.35,8,13,11,14,31,55
Hard,Player2,R,BIH,26.23,L,GER,30.98,0,9,4,10,24,44
Hard,Player2,R,ITA,25.87,L,FRA,30.12,8,16,7,16,22,28
Hard,Player2,R,USA,28.64,R,SRB,31.23,4,11,7,11,33,10
Hard,Player2,R,USA,23.33,R,GBR,23.59,3,8,10,9,81,16
Hard,Player2,R,USA,20.56,L,CAN,19.33,5,17,10,16,38,32
Hard,Player2,R,SRB,28.12,R,CAN,27.63,1,9,13,9,64,29
Hard,Player2,R,GER,29.08,R,SUI,37.01,11,10,12,10,47,2
Hard,Player2,R,FRA,24.47,R,ARG,31.25,5,11,13,11,17,50
Hard,Player2,R,JPN,28.62,R,SUI,33.38,1,10,8,10,23,151
Hard,Player2,R,ESP,35.19,R,HUN,26.51,2,17,2,17,71,48
Hard,Player2,R,KOR,22.23,R,ARG,29.89,0,8,9,9,25,3
Hard,Player2,R,CRO,21.74,R,AUS,23.3,10,13,16,14,21,18
Hard,Player2,R,FRA,29.26,R,BEL,27.68,17,15,4,15,57,11
Hard,Player2,R,FRA,31.5,R,RSA,32.24,5,10,7,10,46,6
Hard,Player2,R,ROU,27.82,R,CRO,29.87,16,16,8,16,92,7
Hard,Player2,R,USA,30.85,R,RUS,22.23,13,11,6,11,34,27
Hard,Player2,L,USA,27.98,R,ESP,27.09,5,10,0,10,102,13
Hard,Player2,R,GER,21.31,R,NED,31.35,7,17,7,17,4,55
Hard,Player2,L,GER,30.98,R,BUL,27.24,5,12,8,12,44,5
Hard,Player2,L,FRA,30.12,R,SRB,31.23,4,12,5,13,28,10
Hard,Player2,R,GBR,23.59,L,CAN,19.33,7,11,3,11,16,32
Hard,Player2,R,TUN,34.56,R,CAN,27.63,3,10,20,11,60,29
Hard,Player2,R,ARG,31.25,R,SUI,37.01,2,9,10,10,50,2
Hard,Player2,R,HUN,26.51,R,SUI,33.38,4,9,3,10,48,151
Hard,Player2,R,AUS,23.3,R,ARG,29.89,29,16,19,16,18,3
Hard,Player2,R,RSA,32.24,R,BEL,27.68,9,9,3,9,6,11
Hard,Player2,R,RUS,22.23,R,CRO,29.87,8,16,4,15,27,7
Hard,Player2,R,NED,31.35,R,ESP,27.09,1,9,2,9,55,13
Hard,Player2,R,BUL,27.24,R,SRB,31.23,10,13,4,14,5,10
Hard,Player2,L,CAN,19.33,R,CAN,27.63,2,11,12,11,32,29
Hard,Player2,R,SUI,33.38,R,SUI,37.01,3,16,7,16,151,2
Hard,Player2,R,ARG,29.89,R,BEL,27.68,9,12,6,12,3,11
Hard,Player2,R,ESP,27.09,R,CRO,29.87,6,11,7,11,13,7
Hard,Player2,R,CAN,27.63,R,SRB,31.23,21,15,5,16,29,10
Hard,Player2,R,BEL,27.68,R,SUI,37.01,1,7,9,7,11,2
Hard,Player2,R,CRO,29.87,R,SRB,31.23,12,14,8,14,7,10
Hard,Player2,R,SUI,37.01,R,SRB,31.23,11,10,4,10,2,10
Hard,Player2,R,FRA,27.43,R,CRO,30.92,5,9,2,8,74,385
Hard,Player2,R,SVK,30.8,L,ARG,33.31,10,12,8,12,77,149
Hard,Player2,R,FRA,36.67,U,ITA,22.35,5,9,9,9,58,60
Hard,Player2,R,CYP,33.17,R,ESP,35.21,9,11,3,11,92,69
Hard,Player2,R,JPN,29.92,R,ARG,31.27,0,10,12,11,93,41
Hard,Player2,L,ARG,28.26,R,ESP,25.41,3,9,3,9,65,89
Hard,Player2,R,CAN,23.13,U,ESP,21.29,7,12,3,12,263,85
Hard,Player2,R,SRB,23.22,R,USA,21.26,7,10,3,11,90,392
Hard,Player2,R,LTU,28.16,R,USA,27.08,2,9,8,10,104,61
Hard,Player2,R,AUS,29.18,R,JPN,25.56,8,11,4,11,54,76
Hard,Player2,R,POR,29.39,R,ITA,34.49,3,11,7,11,67,50
Hard,Player2,R,FRA,29.28,R,GER,28.32,11,11,4,10,55,52
Hard,Player2,R,TUN,34.58,R,USA,20.81,1,8,8,9,59,70
Hard,Player2,U,CRO,20.48,R,USA,26.29,1,9,12,9,497,56
Hard,Player2,R,BIH,27.11,R,RUS,22.52,4,10,8,10,81,57
Hard,Player2,R,HUN,26.53,R,ARG,27.04,3,12,7,13,40,118
Hard,Player2,R,CRO,30.92,R,ESP,27.11,6,14,2,16,385,12
Hard,Player2,L,ARG,33.31,R,GER,29.1,7,14,18,15,149,45
Hard,Player2,R,RUS,26.49,U,ITA,22.35,3,10,4,11,36,60
Hard,Player2,R,ESP,35.21,R,KOR,22.25,6,10,4,10,69,23
Hard,Player2,R,ARG,31.27,R,GBR,23.61,7,9,3,9,41,16
Hard,Player2,L,ESP,30.59,R,ESP,25.41,0,8,1,8,51,89
Hard,Player2,R,RUS,20.83,U,ESP,21.29,4,8,8,9,37,85
Hard,Player2,R,USA,21.26,R,USA,28.65,9,10,9,10,392,34
Hard,Player2,R,USA,27.08,L,GER,24.31,7,10,4,10,61,243
Hard,Player2,R,USA,30.87,R,JPN,25.56,20,17,7,16,35,76
Hard,Player2,R,ITA,34.49,R,CHI,22.86,6,10,8,9,50,47
Hard,Player2,R,ITA,25.89,R,GER,28.32,3,9,5,10,22,52
Hard,Player2,R,USA,20.81,R,SRB,26.48,3,9,2,8,70,32
Hard,Player2,R,FRA,33.65,R,USA,26.29,?,?,?,?,39,56
Hard,Player2,R,AUS,19.5,R,RUS,22.52,2,9,7,9,43,57
Hard,Player2,R,MDA,28.77,R,ARG,27.04,1,10,4,9,96,118
Hard,Player2,R,GER,29.1,R,ESP,27.11,8,10,5,10,45,12
Hard,Player2,U,ITA,22.35,R,KOR,22.25,2,13,3,14,60,23
Hard,Player2,R,ESP,25.41,R,GBR,23.61,4,12,5,12,89,16
Hard,Player2,U,ESP,21.29,R,USA,28.65,4,10,5,10,85,34
Hard,Player2,L,GER,24.31,R,JPN,25.56,3,12,2,12,243,76
